PDS_VERSION_ID         = PDS3
RECORD_TYPE            = STREAM
OBJECT                 = TEXT
  PUBLICATION_DATE     = 2014-02-19
  INTERCHANGE_FORMAT   = ASCII
  NOTE                 = "NAC hot pixel file for epoch 2008.1."
END_OBJECT             = TEXT
END

NAC hot pixel list. Lines 1 and 2 are column headings giving exposure time 
(sec) and gain state (e-/DN), respectively, of source dark images. Starting 
on line 3, first two columns indicate x and y value of hot pixel; columns 3 
through N-1 give median electron counts for each exposure bin, and last (Nth) 
column contains either the index of the exposure bin where saturation first 
occurs, or -1 if no saturation.

\begindata
      0.00000      0.00000      0.00000      10.0000      32.0000      100.000      120.000      320.000      560.000      1200.00
      417.000      152.000      37.6235      1955.28      6220.52      18491.1      21909.4      52142.1      80466.8      123458.      7.00000
      757.000      317.000      44.0160      1895.96      6086.73      18306.8      21758.7      51762.3      79727.3      123461.      7.00000
      719.000      958.000      82.6607      1648.49      5442.18      17551.0      21159.8      51305.5      79547.1      123455.      7.00000
      798.000      803.000      75.9669      1462.78      4949.45      15630.3      18884.8      47122.6      76344.1      123455.      7.00000
      977.000      227.000      43.5087      1266.64      4119.27      20070.6      15627.8      42405.5      72630.1      123457.      7.00000
      87.0000      156.000      30.5330      1549.09      4842.20      14983.8      17766.8      45072.3      74280.0      123463.      7.00000
      303.000      118.000      28.3272      1676.02      5306.80      15955.0      21854.8      46598.0      74652.2      123464.      7.00000
      617.000      756.000      68.3357      1383.46      4540.52      14487.1      17299.6      44642.3      73076.0      123459.      7.00000
      96.0000      767.000      83.7258      1344.63      4206.23      13198.2      19253.4      45368.4      73395.4      123458.      7.00000
      533.000      367.000      37.7883      1372.07      4295.96      13655.5      16446.6      42257.5      70578.5      123455.      7.00000
      774.000      911.000      69.5019      1521.49      5053.66      16041.2      19171.2      46914.1      73935.4      123441.      7.00000
      974.000      1018.00      65.3600      1140.23      3863.18      13015.9      15780.7      41574.2      69837.5      123455.      7.00000
      181.000      823.000      59.9587      1102.51      3633.06      11823.2      10743.1      39062.6      67430.2      123463.      7.00000
      624.000      893.000      72.9283      1386.54      4547.57      14715.3      17540.1      44159.5      70979.8      123443.      7.00000
      949.000      926.000      71.4987      1153.89      3761.44      12055.8      14486.3      38571.6      65893.6      123460.      7.00000
      660.000      679.000      60.8904      1243.62      3997.97      12555.5      17560.9      38926.0      64781.4      123445.      7.00000
      365.000      275.000      40.8949      1111.55      3698.12      11877.6      14504.4      37296.2      63269.7      123238.      7.00000
      685.000      522.000      62.6912      1044.27      3368.50      10914.2      13089.3      35509.8      61301.3      123453.      7.00000
      380.000      2.00000      18.0258      1078.56      3416.33      10440.0      12534.7      33449.5      58702.1      123458.      7.00000
      380.000      1.00000      17.1113      1130.05      3526.21      10650.0      12776.7      33826.5      58593.9      122837.      7.00000
      449.000      264.000      29.5508      1457.24      4531.18      13813.9      16503.9      40322.0      62872.2      123443.      7.00000
      191.000      582.000      56.1883      1388.42      4676.22      14655.4      17604.7      43475.8      69670.6      120656.     -1.00000
      1019.00      890.000      81.1897      2196.87      7412.23      22443.9      26629.9      58459.4      82948.7      120749.     -1.00000
      665.000      677.000      65.8291      1384.66      4482.80      14069.9      16790.1      41952.7      68014.4      120393.     -1.00000
      173.000      726.000      66.6402      1412.66      4748.94      14769.4      17710.4      44085.5      70326.4      120054.     -1.00000
      500.000      704.000      68.0662      1135.50      3781.97      12194.1      14622.4      37881.6      63329.5      118806.     -1.00000
      828.000      434.000      47.2721      949.045      2992.11      9870.16      9686.85      31576.2      55875.8      117234.     -1.00000
      378.000      748.000      67.2177      632.364      1924.18      6427.97      7263.24      22505.2      40890.4      117067.     -1.00000
      604.000      65.0000      19.2782      1366.29      4042.24      12655.9      14786.7      38083.2      62891.3      115849.     -1.00000
      59.0000      749.000      71.4949      903.266      3000.76      9827.44      12166.7      31329.4      54613.0      116552.     -1.00000
      795.000      80.0000      25.0763      1247.18      3883.05      12120.9      19585.1      37403.5      62319.7      115232.     -1.00000
      210.000      160.000      38.7616      1773.10      5451.00      16089.0      23005.2      45436.7      69785.5      115162.     -1.00000
      857.000      398.000      52.8044      2270.12      7120.24      20865.0      25124.2      53980.0      77891.3      115421.     -1.00000
      988.000      967.000      62.7397      1420.76      4880.70      15505.8      17619.8      45394.2      70261.8      115880.     -1.00000
      466.000      982.000      78.3202      1171.65      4043.53      13156.8      9625.54      40259.1      65169.2      114871.     -1.00000
      329.000      799.000      74.9226      945.857      2910.11      9512.17      11683.4      31330.6      54750.0      114455.     -1.00000
      802.000      40.0000      29.4373      1406.33      4554.85      13743.6      16228.7      40296.0      64252.8      110346.     -1.00000
      684.000      91.0000      12.8349      1302.73      4183.03      12766.4      15229.1      37866.8      61601.9      109215.     -1.00000
      0.00000      233.000     -270.726      945.854      3673.16      11837.5      14075.6      35911.4      58835.4      109360.     -1.00000
      117.000      577.000      66.4277      972.097      3002.58      9722.99      11630.4      31609.6      54316.8      109178.     -1.00000
      985.000      997.000      60.4022      1109.68      3573.74      11628.1      13694.2      35479.8      58739.4      108782.     -1.00000
      566.000      332.000      32.7784      1205.24      3779.12      11897.1      14165.1      35783.1      58875.6      107875.     -1.00000
      173.000      263.000      41.0833      903.256      2940.35      8861.79      10381.8      27075.2      44309.7      106825.     -1.00000
      290.000      246.000      41.9098      1401.96      4302.75      13208.3      15704.1      39021.7      62443.1      105548.     -1.00000
      584.000      74.0000      16.2731      1210.82      3889.04      11850.0      17196.1      35413.7      57083.7      104757.     -1.00000
      530.000      183.000      32.3300      1451.70      4548.82      13638.8      16197.2      39264.6      61659.7      104867.     -1.00000
      996.000      931.000      63.6302      851.424      2919.27      9385.11      11044.8      30235.9      52270.8      105297.     -1.00000
      845.000      863.000      73.8458      921.858      2861.90      9327.34      11369.7      30745.4      52690.1      104578.     -1.00000
      793.000      30.0000      15.9790      909.816      2923.26      9045.91      10728.1      28641.3      49770.0      103642.     -1.00000
      729.000      778.000      65.5738      1210.54      3858.58      12294.2      15567.8      37490.9      59836.8      103802.     -1.00000
      561.000      1015.00      81.6927      874.038      2902.99      9453.84      11477.5      30896.9      52057.5      101007.     -1.00000
      747.000      167.000      21.1960      1092.92      3464.79      10596.3      12635.5      32271.2      53577.1      99910.1     -1.00000
      755.000      324.000      57.2500      968.617      3095.73      9566.74      11600.9      30246.9      51005.0      99865.7     -1.00000
      898.000      150.000      25.8496      1379.32      4375.50      13114.1      13766.8      37369.3      58774.3      99297.0     -1.00000
      387.000      799.000      65.4812      1126.99      3533.75      11159.7      22994.1      33627.7      55270.9      99924.3     -1.00000
      855.000      422.000      45.1143      1464.41      3169.84      9959.87      12299.7      32940.0      54063.6      98613.0     -1.00000
      523.000      626.000      67.0009      1085.58      3641.39      11228.5      13480.9      33909.1      55118.7      98295.0     -1.00000
      397.000      447.000      46.3603      1263.45      3989.78      12327.6      14643.4      36644.0      49207.1      105369.     -1.00000
      230.000      761.000      61.8733      1127.64      3492.98      11380.7      14018.0      34706.8      55850.9      97852.7     -1.00000
      939.000      375.000      33.2156      867.639      2828.88      9088.76      10921.2      28861.0      49506.9      97006.2     -1.00000
      672.000      486.000      49.2954      823.891      2739.47      8727.84      12235.8      28133.0      48133.5      97063.6     -1.00000
      1023.00      24.0000      27.1387      1410.58      4363.08      12810.5      13438.3      36769.5      57396.2      96310.5     -1.00000
      143.000      412.000      47.9710      983.639      3109.21      9784.89      11634.1      29680.7      50488.0      96545.3     -1.00000
      530.000      805.000      74.1652      977.963      3221.73      9763.16      9414.44      30637.5      51094.1      95475.1     -1.00000
      586.000      516.000      63.2986      1006.84      3083.21      9707.61      11714.8      30186.8      50347.1      95159.5     -1.00000
      205.000      308.000      31.5850      930.698      2954.60      9388.34      11051.4      29339.8      49451.8      94725.3     -1.00000
      777.000      92.0000      18.3704      1181.02      3853.84      11540.6      13717.4      33872.7      54154.9      93994.1     -1.00000
      420.000      202.000      27.6912      1015.83      3302.71      10105.3      12067.6      30746.2      50916.2      94077.4     -1.00000
      1019.00      474.000      43.4772      872.533      2818.28      8996.69      10776.9      27945.6      47886.4      94065.1     -1.00000
      201.000      1004.00      68.1161      1014.38      3348.74      10748.1      12907.0      32971.2      53783.2      94557.6     -1.00000
      730.000      65.0000      29.8099      959.457      3013.93      9478.49      11475.9      29403.7      49277.1      93578.4     -1.00000
      325.000      995.000      71.4811      800.793      2607.70      8593.15      10420.5      28059.0      47925.9      94053.1     -1.00000
      973.000      430.000      44.4980      1045.24      3461.61      10737.1      12749.2      32119.9      52228.0      93300.6     -1.00000
      394.000      500.000      57.1814      957.791      3008.90      9399.18      10999.7      28867.0      48610.1      92348.9     -1.00000
      985.000      56.0000      12.4971      921.776      2876.21      8961.03      10698.9      27711.5      46946.2      91601.5     -1.00000
      312.000      158.000      23.1847      973.737      3033.34      9377.31      11198.4      28864.1      48561.9      90606.2     -1.00000
      326.000      567.000      62.6362      1009.83      3454.88      10045.9      12228.4      30704.9      50344.9      90787.5     -1.00000
      76.0000      1017.00      73.9547      836.091      2628.74      8898.15      10570.9      28927.0      48944.5      90861.1     -1.00000
      1.00000      244.000     -224.294      646.298      2610.26      8571.74      10330.3      26959.0      45753.2      89512.7     -1.00000
      144.000      995.000      74.7697      1035.13      3394.72      10517.0      12656.4      31448.2      50894.7      89579.7     -1.00000
      62.0000      50.0000      23.7117      79.9339      131.022      220.968      223.277      3390.43      22997.7      88610.0     -1.00000
      604.000      508.000      49.5973      946.438      3087.22      9761.86      11554.4      29410.6      48193.2      88757.3     -1.00000
      576.000      320.000      41.8451      1057.38      3232.76      10084.3      12059.4      30239.6      49093.3      88481.9     -1.00000
      228.000      238.000      38.8783      861.710      2608.15      7913.62      9593.46      24999.2      43414.7      88384.1     -1.00000
      424.000      78.0000      17.2594      948.609      3007.87      9002.80      12296.5      27665.7      46274.1      87705.5     -1.00000
      608.000      453.000      53.0166      961.472      3029.12      9263.24      10961.4      28098.8      46682.0      87116.2     -1.00000
