PDS_VERSION_ID         = PDS3
RECORD_TYPE            = STREAM
OBJECT                 = TEXT
  PUBLICATION_DATE     = 2014-02-19
  INTERCHANGE_FORMAT   = ASCII
  NOTE                 = "WAC hot pixel file for epoch 2004.3."
END_OBJECT             = TEXT
END

WAC hot pixel list. Lines 1 and 2 are column headings giving exposure time 
(sec) and gain state (e-/DN), respectively, of source dark images. Starting 
on line 3, first two columns indicate x and y value of hot pixel; columns 3 
through N-1 give median electron counts for each exposure bin, and last (Nth) 
column contains either the index of the exposure bin where saturation first 
occurs, or -1 if no saturation.

\begindata
      554.000      173.000      17.0912      20.2959      38.8578      13.1994      34.0856      37.0607      37.2613      65.2602      128.031      115.331      217.103      267.765      314.667      505.561      77614.7     -1.00000
      475.000      445.000      35.1616      80.9207      70.2812      95.3564      114.987      206.145      292.337      540.026      873.219      1566.13      3179.71      5536.21      10124.8      21570.2      76230.7     -1.00000
      149.000      763.000      48.8629      98.0992      125.230      110.923      137.521      228.209      318.392      507.169      857.468      1531.15      3197.79      5670.97      10249.6      20941.4      75538.7     -1.00000
      577.000      599.000      43.4074      75.4414      79.8040      83.7403      80.9422      71.9366      108.242      129.830      191.838      231.878      332.125      449.129      572.513      791.427      74154.7     -1.00000
      631.000      32.0000      11.3620      24.4893      40.6818      72.5597      87.3531      194.322      306.211      638.526      1039.96      1862.53      3878.59      6800.62      12018.3      24430.2      72134.1     -1.00000
      894.000      781.000      65.8475      94.8542      102.472      105.779      152.296      230.597      402.470      599.311      1012.58      1789.60      3646.55      6510.58      11710.0      23905.4      72134.1     -1.00000
      375.000      793.000      57.6495      105.176      86.2375      72.0045      153.181      248.719      387.945      595.791      985.117      1732.73      3594.63      6285.10      11229.4      23208.9      72134.1     -1.00000
      689.000      775.000      75.8734      102.343      124.613      109.223      141.705      196.893      319.904      507.129      830.239      1471.99      3148.78      5384.89      9947.18      20766.8      71442.1     -1.00000
      626.000      890.000      125.753      66.5597      75.1773      129.615      152.244      216.595      365.650      591.812      926.616      1690.52      3427.25      6078.53      11081.9      22837.2      71442.1     -1.00000
      536.000      286.000      61.8926      41.2457      95.0876      105.926      119.224      180.145      334.977      537.269      951.311      1694.08      3471.91      6091.91      10939.3      22387.0      70777.8     -1.00000
      618.000      759.000      31.1613      114.078      95.0375      107.750      136.130      216.664      397.215      565.754      924.703      1628.49      3151.61      5776.46      10402.5      21598.0      70777.8     -1.00000
