PDS_VERSION_ID         = PDS3
RECORD_TYPE            = STREAM
OBJECT                 = TEXT
  PUBLICATION_DATE     = 2014-02-19
  INTERCHANGE_FORMAT   = ASCII
  NOTE                 = "NAC hot pixel file for epoch 2004.8."
END_OBJECT             = TEXT
END

NAC hot pixel list. Lines 1 and 2 are column headings giving exposure time 
(sec) and gain state (e-/DN), respectively, of source dark images. Starting 
on line 3, first two columns indicate x and y value of hot pixel; columns 3 
through N-1 give median electron counts for each exposure bin, and last (Nth) 
column contains either the index of the exposure bin where saturation first 
occurs, or -1 if no saturation.

\begindata
      380.000      2.00000      24.0198      100.473      99.6470      217.291      283.125      362.514      979.647      1193.39      3141.33      9755.55      21347.3      30640.1      44698.5      115236.     -1.00000
      762.000      852.000      119.167      38.3726      102.445      111.383      119.386      97.4706      104.449      99.7198      224.103      6311.93      344.931      32465.5      400.881      516.095     -1.00000
      795.000      80.0000      25.4150      92.8005      90.2701      185.571      181.355      363.208      1161.87      1284.92      3692.84      15243.7      24200.7      58715.1      48302.8      109064.     -1.00000
      802.000      40.0000      20.1004      91.9433      93.6734      213.705      272.811      362.371      1390.35      1671.42      4437.23      13474.0      28518.2      39439.0      53967.6      108921.     -1.00000
      592.000      399.000      48.3816      99.3717      96.9305      181.185      239.577      311.042      965.371      1146.91      3070.71      9541.34      21007.2      30630.4      43539.6      108100.     -1.00000
      566.000      332.000      41.2134      94.9416      99.0936      183.994      270.120      314.424      1177.18      1376.43      3768.22      11926.9      24680.7      36652.0      48585.2      106321.     -1.00000
      43.0000      578.000      67.3624      120.322      105.564      221.071      283.613      277.360      1140.56      1064.41      3208.01      10137.7      24828.2      31825.1      50131.9      106070.     -1.00000
      47.0000      948.000      78.5996      25.5768      3.01937      95.0944      50.6238      94.8023      98.0493      277.148      554.868      1684.26      247.499      30248.0      325.925      16455.1     -1.00000
      845.000      863.000      105.864      101.411      93.2307      185.233      298.521      313.375      963.464      1155.95      3000.30      9626.82      21555.5      31146.8      44561.1      106151.     -1.00000
      527.000      84.0000      25.7065      120.699      130.084      187.313      269.474      375.386      1294.54      1470.74      4132.90      12012.1      26192.2      34112.4      49979.2      103146.     -1.00000
      584.000      74.0000      10.1896      92.6277      97.1823      269.451      240.602      364.190      1255.20      1484.07      3895.67      11894.6      30888.7      35461.0      49254.2      102276.     -1.00000
      210.000      160.000      30.5151      89.3295      140.470      411.935      460.003      614.224      1832.04      2529.81      6557.80      19495.8      33350.5      53050.1      60868.6      123443.      13.0000
      96.0000      767.000      98.7445      145.751      123.556      234.243      296.609      364.186      1174.20      1401.17      3667.62      11263.3      23924.2      34281.3      47025.4      102195.     -1.00000
      755.000      324.000      37.6568      13.4627      83.9930      189.216      202.646      287.966      995.908      1171.74      3135.42      9677.98      21302.6      30181.0      43210.1      100901.     -1.00000
      760.000      486.000      48.4076      56.7612      57.6493      30.8340      17.0669      95.2222      85.9018      96.4345      159.953      4235.86      285.422      27093.0      358.260      449.685     -1.00000
      181.000      823.000      105.338      90.5717      103.995      145.419      97.8905      119.181      840.356      1117.11      2806.58      8537.74      16863.3      27241.3      35235.7      99674.3     -1.00000
      207.000      732.000      89.9026      37.7899      121.086      97.6400      110.085      101.618      268.639      1076.78      2800.77      5311.21      4353.52      26670.8      8897.11      22307.7     -1.00000
      777.000      92.0000      23.5816      94.0775      23.5000      219.507      271.427      304.809      1210.40      1436.60      3823.96      11663.7      24527.0      34038.8      46362.2      94317.6     -1.00000
      324.000      402.000      37.5765      96.7344      118.466      271.902      232.109      312.632      1087.70      1296.24      3373.63      9969.83      22067.8      29448.0      43340.4      93567.5     -1.00000
      325.000      995.000      92.1836      115.317      98.3375      223.427      180.094      275.723      890.629      1045.56      2841.35      9049.80      19987.3      28998.4      40840.8      95304.1     -1.00000
      458.000      57.0000      15.6151      14.6827      54.3162      198.670      240.975      320.736      1116.60      1200.66      3637.63      10188.9      22936.6      27506.2      43847.2      92713.8     -1.00000
      771.000      492.000      62.3213      107.093      89.2953      191.867      196.006      280.800      1077.93      1270.70      3383.26      8943.14      22173.4      27453.0      43344.1      93018.6     -1.00000
