PDS_VERSION_ID         = PDS3
RECORD_TYPE            = STREAM
OBJECT                 = TEXT
  PUBLICATION_DATE     = 2014-02-19
  INTERCHANGE_FORMAT   = ASCII
  NOTE                 = "NAC hot pixel file for epoch 2004.3."
END_OBJECT             = TEXT
END

NAC hot pixel list. Lines 1 and 2 are column headings giving exposure time 
(sec) and gain state (e-/DN), respectively, of source dark images. Starting 
on line 3, first two columns indicate x and y value of hot pixel; columns 3 
through N-1 give median electron counts for each exposure bin, and last (Nth) 
column contains either the index of the exposure bin where saturation first 
occurs, or -1 if no saturation.

\begindata
      78.0000      174.000      25.1103      40.2050      63.6456      115.410      128.865      261.521      386.616      692.566      777.460      1961.67      2481.09      2877.98      4203.79      8545.71      15331.8      25289.5      65720.1     -1.00000
      694.000      17.0000      29.8105      36.6327      41.9381      67.7183      102.155      219.475      339.358      626.997      694.045      1733.49      2207.61      2655.82      3703.76      7772.60      13843.6      23042.1      65060.8     -1.00000
      88.0000      291.000      46.5331      43.9786      72.0619      115.051      141.805      296.010      411.103      760.692      876.979      2186.13      2641.81      3155.23      4535.81      9386.11      16515.7      26850.2      65052.9     -1.00000
      37.0000      648.000      69.8570      73.2127      81.2219      106.227      93.4137      134.305      158.642      205.748      204.895      290.361      302.584      335.913      396.619      558.909      701.500      996.880      65058.9     -1.00000
      900.000      287.000      35.7509      32.7573      50.6688      113.882      127.747      239.550      343.074      637.804      716.677      1787.93      2482.27      2872.25      3810.08      8059.03      14367.1      23808.1      64385.7     -1.00000
      895.000      34.0000      11.4779      13.1410      30.6044      84.7111      77.7638      211.950      279.536      564.284      632.305      1608.74      2027.96      2363.90      3447.39      7323.81      13100.5      22096.4      63083.6     -1.00000
      369.000      243.000      28.4191      42.2974      41.0530      71.8191      87.0060      183.948      272.246      503.682      580.862      1462.89      1799.01      2142.35      3096.93      6596.07      11993.5      20412.2      62449.2     -1.00000
      836.000      68.0000      4.43675      30.3932      27.8073      73.0437      83.3357      189.260      275.759      503.804      569.604      1450.77      1761.40      2093.53      3108.22      6532.68      11798.2      19907.7      59841.6     -1.00000
      589.000      757.000      59.5825      73.2263      73.7785      114.903      128.456      215.871      308.758      500.375      579.065      1428.40      1912.57      2213.94      3031.77      6517.57      11880.7      20384.1      59208.5     -1.00000
      618.000      917.000      70.0983      91.0079      90.3351      116.307      123.155      217.227      289.265      498.775      576.172      1387.18      1688.72      1989.82      2965.61      6260.71      11417.2      19713.3      59193.5     -1.00000
      63.0000      21.0000      30.3099      15.7422      33.2708      64.6631      90.4088      213.581      296.081      570.740      632.422      1644.61      2040.39      2392.92      3504.09      7197.46      13095.8      21504.2      58576.6     -1.00000
      910.000      336.000      30.2728      39.2180      63.9854      69.5774      107.516      241.421      297.891      483.122      583.306      1429.02      1783.78      2006.49      2984.30      6323.82      11390.6      19265.9      58583.4     -1.00000
      132.000      518.000      41.4889      50.9912      56.8197      110.996      73.5628      225.902      296.275      501.814      555.023      1386.81      1756.24      641.682      2919.70      6155.72      11225.1      19245.7      58619.8     -1.00000
      815.000      457.000      44.0093      50.1524      58.0374      84.8979      98.1423      181.847      262.408      439.837      536.870      1322.37      1655.86      1971.91      2901.05      6289.22      11525.4      19620.2      58576.4     -1.00000
      734.000      809.000      56.7677      83.6213      69.0936      111.398      113.996      221.696      272.854      468.323      523.304      1322.88      1649.31      1907.60      2806.96      5990.94      11068.7      19010.9      57939.1     -1.00000
      476.000      545.000      58.5173      65.6097      67.0067      97.4840      110.042      237.071      288.761      531.646      562.327      1431.80      1763.22      2066.92      3020.42      6461.66      11674.8      19795.8      56698.3     -1.00000
      36.0000      611.000      64.7463      56.8798      69.8693      75.5171      114.115      226.719      278.972      499.576      513.754      1350.30      1663.17      2048.77      2831.21      6142.30      11113.6      19095.4      56713.4     -1.00000
      366.000      691.000      58.0053      73.4390      84.3845      96.8356      120.526      221.079      287.561      516.794      579.989      1497.68      1785.80      2184.59      3187.53      6786.82      12066.0      20438.2      56701.3     -1.00000
      867.000      740.000      65.6429      60.0964      83.8571      127.625      111.333      209.080      314.483      580.607      655.390      1633.49      1810.86      2173.54      3571.79      7539.76      13626.1      22997.3      56699.3     -1.00000
      555.000      944.000      77.4279      84.5824      88.6531      123.980      128.009      209.715      291.363      424.981      541.637      1363.68      1771.84      2117.66      2902.96      6220.35      11261.8      19241.6      54856.5     -1.00000
      674.000      317.000      22.9190      40.0411      50.7872      90.7066      89.7561      210.038      275.010      507.187      583.936      1405.16      1758.22      2067.57      2999.65      6503.21      11529.9      19392.5      54261.1     -1.00000
      527.000      645.000      69.7640      48.4797      76.0281      91.3484      125.399      183.817      273.139      436.923      541.624      1281.79      1578.79      1865.87      2788.54      5979.24      10694.3      18169.4      53646.5     -1.00000
      392.000      1015.00      73.2798      80.2384      93.6319      117.733      123.140      239.346      277.496      463.906      523.310      1299.92      1522.52      1840.70      2678.56      5874.10      10857.6      18375.6      53649.1     -1.00000
      641.000      90.0000      13.7111      12.8521      29.6898      61.6539      80.9687      162.198      238.797      500.157      457.039      1154.51      1420.27      1670.05      2469.79      5134.69      9375.02      15816.6      48907.7     -1.00000
