Time,Intensity,Phase,Polarization Angle,Wavelength
2006-04-30 17:47:43.994000+00:00,0.063479863,36.27545607895,0,752
2006-04-30 18:13:48.134000+00:00,0.08815112,36.842871352802,90,752
2006-04-30 18:20:13.981000+00:00,0.064325899,37.013147199306,0,752
2006-05-20 17:58:05.730000+00:00,0.0011722464,85.279319204778,0,890
2006-05-20 17:59:54.738000+00:00,0.00080981787,85.268149247732,90,890
2006-05-20 18:00:39.991000+00:00,0.0013965009,85.263544096845,90,752
2006-05-20 18:01:18.845000+00:00,0.0021009804,85.259604919962,0,752
2006-05-20 18:03:15.760000+00:00,0.0014350513,85.247833160992,0,728
2006-05-20 18:03:59.864000+00:00,0.0011296816,85.243423974079,90,728
2006-05-20 18:56:24.704000+00:00,0.0012191474,84.967177479102,0,890
2006-05-20 18:58:13.708000+00:00,0.00086920935,84.958760839752,90,890
2006-05-20 18:58:58.965000+00:00,0.001367246,84.955285935185,90,752
2006-05-20 18:59:38.119000+00:00,0.0018478528,84.952288816674,0,752
2006-05-20 19:01:34.734000+00:00,0.0014406124,84.943412360994,0,728
2006-05-20 19:02:18.837000+00:00,0.00092596875,84.94007471448,90,728
2006-05-20 20:28:47.673000+00:00,0.0011360782,84.607653105138,0,890
2006-05-20 20:30:48.680000+00:00,0.0007124769,84.601058851283,90,890
2006-05-20 20:32:11.087000+00:00,0.0015688104,84.596592585058,0,752
2006-05-20 20:31:32.084000+00:00,0.0011865188,84.598703997481,90,752
2006-05-20 20:34:07.702000+00:00,0.0011562004,84.590305849057,0,728
2006-05-20 20:34:51.806000+00:00,0.00090060727,84.58793834561,90,728
2006-05-20 21:12:02.656000+00:00,0.0010350026,84.474888331556,0,890
2006-05-20 21:14:03.663000+00:00,0.00080013351,84.469102806296,90,890
2006-05-20 21:14:47.067000+00:00,0.0011319685,84.467035612074,90,752
2006-05-20 21:15:25.771000+00:00,0.0014263662,84.46519580997,0,752
2006-05-20 21:17:22.686000+00:00,0.0010854604,84.459658404978,0,728
2006-10-25 09:36:26.285000+00:00,0.016094379,113.89990951954,90,752
2006-10-25 09:37:05.489000+00:00,0.042625349,113.89681904424,0,752
2006-10-25 09:38:19.496000+00:00,0.012551717,113.89096123825,90,728
2006-10-25 09:39:04.704000+00:00,0.034636151,113.88736751635,0,728
2007-03-26 09:05:05.488000+00:00,0.001809112,52.068147822178,0,939
2007-03-26 09:07:00.491000+00:00,0.00041016022,52.065137216791,0,890
2007-03-26 09:08:24.499000+00:00,0.00085986429,52.062942415483,90,890
2007-03-26 09:09:13.602000+00:00,0.00090586097,52.061661245934,0,752
2007-03-26 09:09:46.906000+00:00,0.0014830907,52.060793003779,90,752
2007-03-26 09:10:32.110000+00:00,0.0005338628,52.059615436384,0,728
2007-03-26 09:11:13.217000+00:00,0.00096067315,52.058545500718,90,728
2007-10-01 18:46:32.850000+00:00,0.11056414,151.37303283253,0,939
2007-10-01 18:47:52.853000+00:00,0.099020034,151.36957412764,90,939
2007-10-01 18:50:09.268000+00:00,0.011933945,151.36365282926,90,728
2007-10-01 18:51:15.638000+00:00,0.01239381,151.36076100621,0,752
2007-10-01 18:50:42.268000+00:00,0.0083714174,151.36221587756,0,728
2007-10-01 18:51:48.638000+00:00,0.015779689,151.35932047251,90,752
2007-12-04 14:27:42.270000+00:00,0.0021741888,136.92521186602,90,939
2007-12-04 14:30:11.381000+00:00,0.00041628815,136.91756618502,90,728
2007-12-04 14:30:44.389000+00:00,0.00048803756,136.91587034148,0,728
2007-12-04 14:31:17.948000+00:00,0.00077746023,136.91414493011,0,752
2007-12-04 14:31:50.948000+00:00,0.00038135986,136.91244701543,90,752
2008-01-05 11:35:51.848000+00:00,0.0024776726,127.27288192144,90,939
2008-01-05 11:34:07.845000+00:00,0.0015206891,127.2801034371,0,939
2008-01-05 11:38:26.862000+00:00,0.00041650553,127.26208581797,90,728
2008-01-05 11:38:59.966000+00:00,0.00034586902,127.25977513618,0,728
2008-01-06 06:13:00.370000+00:00,0.0018039742,56.983087415465,0,939
2008-01-05 11:39:33.526000+00:00,0.00035276607,127.25743076815,0,752
2008-01-05 11:40:06.456000+00:00,0.00060248468,127.25512858395,90,752
2008-01-06 06:13:41.870000+00:00,0.0031515779,56.984661721208,90,939
2009-02-07 18:12:56.117000+00:00,0.00098443741,105.28765774838,0,939
2009-02-07 18:14:46.117000+00:00,0.0021506678,105.2856048189,90,939
2009-02-07 18:19:24.125999,0.00063121831,105.28046754228,90,890
2009-02-07 18:20:58.126000+00:00,0.00019705844,105.27874688956,0,890
2009-02-07 18:22:13.133000+00:00,0.00018509173,105.27737974905,0,728
2009-02-07 18:23:19.536000+00:00,0.00040476603,105.27617373367,90,728
2009-02-07 18:25:39.539000+00:00,0.00084369048,105.27364411561,90,752
2009-02-07 18:25:06.540000+00:00,0.00042815221,105.27423875647,0,752
2009-03-27 14:09:48.750000+00:00,0.00064982695,105.61946256601,0,890
2009-03-27 14:08:54.742000+00:00,0.00021597407,105.61894581405,90,890
2009-03-27 14:02:40.733000+00:00,0.0019421563,105.61531931162,0,939
2009-03-27 14:04:30.732000+00:00,0.00099053315,105.61639468,90,939
2009-03-27 14:10:26.753000+00:00,0.0005010785,105.61982514825,0,728
2009-03-27 14:10:54.457000+00:00,0.00017639941,105.62008893323,90,728
2009-03-27 14:12:25.168000,0.00077435625,105.62094949608,0,752
2009-03-27 14:12:58.168000,0.00017055607,105.62126137242,90,752
2009-03-31 03:39:02.214000+00:00,0.0051643988,106.03463247192,0,728
2009-03-31 03:39:42.214000+00:00,0.0012542384,106.03467531731,90,728
2009-03-31 03:41:23.025000+00:00,0.0024410207,106.03478331884,90,752
2009-03-31 03:41:56.025000+00:00,0.0075784777,106.03481867863,0,752
2009-03-31 03:43:48.528000+00:00,0.0033003495,106.03493924898,90,939
2009-03-31 03:44:58.528000+00:00,0.006709089,106.03501428594,0,939
2009-03-31 04:09:02.202000+00:00,0.003996083,106.0365648351,0,728
2009-03-31 04:09:42.201000+00:00,0.0018505951,106.03660787677,90,728
2009-03-31 04:11:23.012000+00:00,0.003206288,106.03671637591,90,752
2009-03-31 04:11:56.012000+00:00,0.0057172426,106.03675189868,0,752
2009-03-31 04:14:58.515000+00:00,0.004674152,106.03694840788,0,939
2009-03-31 04:13:48.515000+00:00,0.00277447,106.03687302485,90,939
2009-08-25 21:33:25.807000+00:00,0.14172116,13.880499243387,90,939
2009-08-25 21:31:03.808000+00:00,0.13557836,13.878683469771,0,939
2009-08-25 21:38:34.813000+00:00,0.050252598,13.884454326098,90,890
2009-08-25 21:39:46.813000+00:00,0.048392057,13.885376589954,0,890
2009-08-25 21:40:31.516000+00:00,0.089997485,13.885949330966,0,728
2009-08-25 21:40:55.516000+00:00,0.094503097,13.886256863048,90,728
2009-08-25 21:44:07.084000+00:00,0.13487381,13.888712586626,90,752
2009-08-25 21:43:12.081000+00:00,0.13088264,13.888007319296,0,752
2009-12-11 15:31:50.895000+00:00,0.01085648,134.85993484183,90,890
2009-12-11 15:32:26.899000+00:00,0.0093984371,134.86290092287,0,890
2009-12-11 15:26:37.878000+00:00,0.017002616,134.83432338282,0,939
2009-12-11 15:28:23.881000+00:00,0.022876287,134.84296171817,90,939
2009-12-11 15:32:58.603000+00:00,0.011619156,134.86551625372,0,728
2009-12-11 15:33:16.157000+00:00,0.013737026,134.86696573144,90,728
2009-12-11 15:34:39.314000+00:00,0.014977472,134.87384593725,0,752
2009-12-11 15:35:12.504000+00:00,0.016442997,134.87659835261,90,752
2009-12-27 14:27:48.073000+00:00,0.022768976,136.3900662103,90,939
2009-12-27 14:26:14.073000+00:00,0.018980617,136.38740002139,0,939
2009-12-27 14:30:45.079000+00:00,0.011979485,136.39508507124,90,890
2009-12-27 14:31:17.079000+00:00,0.0089185964,136.39599218401,0,890
2009-12-27 14:31:38.333000+00:00,0.011257727,136.39659464129,0,728
2009-12-27 14:31:55.333000+00:00,0.014350915,136.39707649618,90,728
2009-12-27 14:33:18.490000+00:00,0.016412351,136.39943328103,0,752
2009-12-27 14:33:51.680000+00:00,0.019840496,136.40037381888,90,752
2010-01-28 12:38:34.426000+00:00,0.018508997,134.96842716099,0,939
2010-01-28 12:40:08.426000+00:00,0.024128862,134.96662575797,90,939
2010-01-28 12:43:05.432000+00:00,0.014112427,134.96316471618,90,890
2010-01-28 12:43:37.432000+00:00,0.01001991,134.96252933149,0,890
2010-01-28 12:43:58.686000+00:00,0.012079087,134.96210566933,0,728
2010-01-28 12:44:15.686000+00:00,0.016258888,134.96176585512,90,728
2010-01-28 12:45:38.843000,0.016255938,134.96009144311,0,752
2010-05-19 17:47:37.910000+00:00,0.019540228,145.0892326753,0,939
2010-05-19 17:49:11.909000+00:00,0.021968439,145.09422623378,90,939
2010-01-28 12:46:12.033000,0.018947007,134.95941747816,90,752
2010-05-19 17:52:36.820000,0.011768448,145.1051612404,90,890
2010-05-19 17:53:08.819000+00:00,0.010578526,145.10687504372,0,890
2010-05-19 17:53:29.327000+00:00,0.0094629331,145.10797429865,0,728
2010-05-19 17:53:46.327000+00:00,0.010923945,145.10888604681,90,728
2010-06-20 15:42:43.844000+00:00,0.016194697,149.12683261509,90,890
2010-06-20 15:43:15.844000+00:00,0.014916336,149.12767322427,0,890
2010-06-20 15:38:02.234000+00:00,0.024640862,149.11942748897,0,939
2010-06-20 15:39:36.233000+00:00,0.026152978,149.12190077519,90,939
2010-06-20 15:43:35.751000+00:00,0.010195874,149.12819607604,0,728
2010-06-20 15:43:52.751000+00:00,0.011310218,149.1286425243,90,728
2010-06-20 15:45:15.914000+00:00,0.013232566,149.13082583847,0,752
2010-06-20 15:45:48.974000+00:00,0.014248075,149.13169346405,90,752
2011-05-09 06:40:51.382000+00:00,0.10541258,46.99659740314,90,752
2011-05-09 06:41:08.490000+00:00,0.15941487,46.997638838702,0,752
2011-05-09 06:41:51.993000+00:00,0.1698388,47.000282257459,0,939
2011-05-09 06:42:47.993000+00:00,0.11134229,47.00367496282,90,939
2014-01-01 14:36:26.736000+00:00,0.019237705,59.503393976317,0,752
2014-01-01 14:36:43.736000+00:00,0.010247096,59.502113749957,90,752
2014-01-01 14:39:51.247000+00:00,0.021517875,59.487868231903,0,939
2014-01-01 14:40:47.246000+00:00,0.012036465,59.483569185335,90,939
2009-03-31 03:35:54.574000+00:00,0.0064082579,106.03443154238,60,750
