Time,Intensity,SpacecraftAzimuth,Polarization Angle,Wavelength
2010-06-13 13:08:00.150000+00:00,0.059328485,90.277006112048,120,51
2010-06-25 22:32:12.714000+00:00,0.082097761,22.88126514273,0,51
2010-06-25 22:34:16.717000+00:00,0.074343376,22.895583907212,120,51
2010-06-25 22:33:14.657000+00:00,0.10392014,22.888417058371,60,51
2010-06-25 22:35:37.770000,0.065079816,22.904946264836,IR,51
2010-06-28 22:19:04.872000+00:00,0.077058583,74.091003004275,0,51
2010-06-28 22:20:06.655000+00:00,0.050122067,74.109500557875,60,51
2010-06-28 22:21:08.745000+00:00,0.034073081,74.128091923232,120,51
2010-06-28 22:22:29.932000,0.068206117,74.152404292916,IR,51
2011-03-09 14:16:52.124000+00:00,0.0746461,30.060538533052,120,750
2011-03-11 13:59:22.040000+00:00,0.051787715,77.737935982427,0,750
2011-03-11 14:00:50.043000+00:00,0.06861347,77.771424738129,60,750
2011-03-11 14:02:22.046000+00:00,0.06239095,77.806440736323,120,750
2011-03-29 18:19:16.118000+00:00,0.010832064,157.07391705648,0,750
2011-03-29 18:20:43.122000+00:00,0.0057713795,157.08464546899,60,750
2011-03-29 18:22:17.121000+00:00,0.0035617198,157.09623287008,120,750
2011-04-12 11:03:59.644000+00:00,0.12778579,64.242385037045,0,750
2011-04-12 11:05:29.647000+00:00,0.069858871,64.269995754474,60,750
2011-04-12 11:07:03.646000+00:00,0.068987899,64.298838964511,120,750
2011-04-25 17:29:24.395000+00:00,0.13301921,35.365685828745,0,750
2011-04-25 17:30:43.895000+00:00,0.13471253,35.380088172396,60,750
2011-04-25 17:32:00.394000+00:00,0.14274333,35.393952293328,120,750
2011-05-12 09:41:25.796000+00:00,0.15420039,137.80991117938,0,750
2011-05-12 09:42:43.795000+00:00,0.14114237,137.81271395289,60,750
2011-05-12 09:44:01.795000+00:00,0.14482127,137.81552492646,120,750
2011-05-16 15:59:37.970000+00:00,0.012485255,171.92614366483,0,750
2011-05-16 16:00:59.477000+00:00,0.020884305,171.93324629623,60,750
2011-05-16 16:02:15.976000+00:00,0.018291911,171.9399124632,120,750
2011-05-16 16:03:47.980000+00:00,0.016898196,171.94788237841,IR,750
2011-12-26 08:46:59.154000+00:00,0.013181152,162.3019970377,60,750
2011-12-26 08:48:15.654000+00:00,0.016813239,162.30954091387,120,750
2012-01-08 01:02:25.224000+00:00,0.083783254,138.74255950503,0,750
2012-01-08 01:03:43.224000+00:00,0.087368868,138.75390407656,60,750
2012-01-08 01:05:01.223000+00:00,0.097540557,138.76524749899,120,750
2012-01-09 18:32:23.779000+00:00,0.061498128,157.62128935993,0,750
2012-01-09 18:33:43.279000+00:00,0.053767364,157.6297327571,60,750
2012-01-09 18:35:01.278000+00:00,0.059941866,157.63801528446,120,750
2012-01-21 00:29:25.095000+00:00,0.14434516,19.912133027529,0,750
2012-01-21 00:30:43.095000+00:00,0.096559294,19.92246153656,60,750
2012-01-21 00:32:01.094000+00:00,0.10996753,19.932792224534,120,750
2012-01-23 00:04:23.510000+00:00,0.10989719,51.880300377964,0,750
2012-01-23 00:05:43.009000+00:00,0.12201235,51.90117191324,60,750
2012-01-23 00:07:01.009000+00:00,0.13206084,51.921656413471,120,750
2012-01-25 00:10:25.913000+00:00,0.13730669,104.96707738042,0,750
2012-01-25 00:11:56.416000+00:00,0.098833591,104.99194492379,60,750
2005-03-31 11:52:08.748000+00:00,0.0041474109,151.6701354473,90,939
2005-03-31 12:15:00.739000+00:00,0.0047647473,152.07267468027,90,939
2005-03-31 11:57:27.746000+00:00,0.0026396825,151.76357217253,0,939
2005-03-31 12:20:37.737000+00:00,0.0029910104,152.17185531508,0,939
2005-03-31 12:55:13.723000+00:00,0.0028210471,152.78684020601,0,939
2005-03-31 13:01:03.721000+00:00,0.0033285823,152.89138092221,0,939
2005-03-31 13:30:50.610000+00:00,0.0013349145,153.43034077962,0,728
2005-03-31 13:19:17.414000+00:00,0.0021917138,153.22004997502,90,728
2005-03-31 13:36:08.708000+00:00,0.0030717368,153.52751166895,0,939
2005-03-31 13:42:03.705000+00:00,0.0031480058,153.63631374698,0,939
2005-03-31 14:17:48.692000+00:00,0.0020488896,154.30632705474,0,752
2005-03-31 13:53:33.701000+00:00,0.00098216021,153.84931831621,0,890
2005-03-31 14:29:25.587000+00:00,0.0012941217,154.52978948239,0,728
2005-04-16 10:49:53.998000+00:00,0.0024838801,155.40999471129,0,890
2005-04-16 10:51:44.006000+00:00,0.001167802,155.43471678585,90,890
2005-04-16 10:57:41.976000,0.0058914837,155.51503200638,0,939
2005-04-16 10:59:27.983000+00:00,0.0033984908,155.53877624435,90,939
2005-04-16 12:20:37.925000,0.005249389,156.61184298857,0,939
2005-04-16 12:22:38.924000+00:00,0.0038194589,156.63811498089,90,939
2005-04-16 12:40:32.817000+00:00,0.0021106731,156.87046180596,0,728
2005-04-16 12:42:35.616000+00:00,0.0014840504,156.89696817576,90,728
2005-04-16 12:59:49.910000+00:00,0.0019499935,157.11970033015,0,890
2005-04-16 13:01:50.909000+00:00,0.0011881593,157.14568983075,90,890
2005-04-16 13:19:47.902000+00:00,0.0028991899,157.37643097129,0,752
2005-04-16 13:21:49.151000+00:00,0.0022918973,157.4023682041,90,752
2005-08-21 22:30:04.541000+00:00,0.0032552241,154.8121788843,0,939
2005-08-21 22:32:04.540000+00:00,0.0046931151,154.84149162476,90,939
2005-09-06 23:34:52.686000+00:00,0.002657593,155.91226236095,0,890
2005-09-06 23:36:38.693000+00:00,0.0015289531,155.93297457847,90,890
2005-09-06 23:43:04.660000+00:00,0.0068978635,156.00806167307,0,939
2005-09-06 23:44:50.663000+00:00,0.0043350938,156.02859312482,90,939
2005-09-07 00:30:30.634000+00:00,0.0077705234,156.54517269004,0,939
2005-09-07 00:33:03.633000+00:00,0.0051788124,156.57319471171,90,939
2005-12-26 13:29:45.578000+00:00,0.015928196,153.21186118334,90,890
2005-12-26 13:36:10.575000+00:00,0.016285295,153.40667425334,0,890
2005-12-26 13:49:27.820000+00:00,0.029427439,153.81999439453,90,752
2005-12-26 13:55:27.818000+00:00,0.030995756,154.01142967874,0,752
2005-12-26 14:07:35.763000+00:00,0.022329267,154.40857854965,90,728
2006-01-15 17:57:54.394000+00:00,0.0037481699,108.19118011812,0,939
2006-01-15 17:59:40.401000+00:00,0.0050554052,108.27386954354,90,939
2006-02-26 23:21:00.229000+00:00,0.025808834,138.77401354679,90,890
2006-02-26 23:59:12.465000+00:00,0.064442441,139.67665817941,0,752
2006-02-27 00:18:01.408000+00:00,0.04021433,140.12084775643,90,728
2006-03-19 05:44:26.147000+00:00,0.00082314294,106.04460371791,90,890
2006-03-19 05:45:54.150000+00:00,0.00043446876,106.11841613493,0,890
2006-03-19 05:47:40.654000+00:00,0.00046732364,106.20739412137,90,752
2006-03-19 05:48:19.558000+00:00,0.00027632815,106.23982367902,0,752
2006-03-19 05:49:33.869000+00:00,0.00043469621,106.30164573388,90,728
2006-03-19 05:50:19.072000+00:00,0.00030419888,106.33917009761,0,728
2006-03-19 12:47:25.970000+00:00,0.00053338479,122.27848637478,90,890
2006-03-19 12:48:53.973000+00:00,0.00014402924,122.32440417413,0,890
2006-03-19 12:50:40.477000+00:00,0.00070814323,122.37976579384,90,752
