Time,Intensity,Phase,Polarization Angle,Wavelength
2009-03-27 14:02:40.733000+00:00,0.0021138026,105.61531931162,0,939
2009-03-27 14:04:30.732000+00:00,0.00096317782,105.61639468,90,939
2009-03-27 14:10:26.753000+00:00,0.00048775549,105.61982514825,0,728
2009-03-27 14:10:54.457000+00:00,0.0001794634,105.62008893323,90,728
2009-03-27 14:12:25.168000,0.00084814883,105.62094949608,0,752
2009-03-27 14:12:58.168000,0.00054753362,105.62126137242,90,752
2009-12-11 15:31:50.895000+00:00,0.01119292,134.85993484183,90,890
2009-12-11 15:32:26.899000+00:00,0.009603085,134.86290092287,0,890
2009-03-31 03:39:02.214000+00:00,0.005324753,106.03463247192,0,728
2009-03-31 03:39:42.214000+00:00,0.0012988673,106.03467531731,90,728
2009-12-11 15:26:37.878000+00:00,0.017516714,134.83432338282,0,939
2009-03-31 03:41:23.025000+00:00,0.0024673254,106.03478331884,90,752
2009-12-11 15:28:23.881000+00:00,0.023250045,134.84296171817,90,939
2009-03-31 03:41:56.025000+00:00,0.007616723,106.03481867863,0,752
2004-05-25 10:33:04.961000+00:00,0.023177084,67.596401167992,IR,938
2009-12-11 15:32:58.603000+00:00,0.01167697,134.86551625372,0,728
2009-03-31 03:43:48.528000+00:00,0.0032732552,106.03493924898,90,939
2009-03-31 03:44:58.528000+00:00,0.0066398974,106.03501428594,0,939
2009-12-11 15:33:16.157000+00:00,0.014005309,134.86696573144,90,728
2009-03-31 04:09:02.202000+00:00,0.0041636582,106.0365648351,0,728
2009-12-11 15:34:39.314000+00:00,0.014543149,134.87384593725,0,752
2009-03-31 04:09:42.201000+00:00,0.0018826433,106.03660787677,90,728
2009-03-31 04:11:23.012000+00:00,0.0033748462,106.03671637591,90,752
2009-12-11 15:35:12.504000+00:00,0.016582806,134.87659835261,90,752
2009-03-31 04:11:56.012000+00:00,0.0058242809,106.03675189868,0,752
2009-12-27 14:27:48.073000+00:00,0.023161449,136.3900662103,90,939
2009-12-27 14:26:14.073000+00:00,0.019416593,136.38740002139,0,939
2009-12-27 14:30:45.079000+00:00,0.012812492,136.39508507124,90,890
2009-03-31 04:14:58.515000+00:00,0.004683631,106.03694840788,0,939
2009-12-27 14:31:17.079000+00:00,0.0094833113,136.39599218401,0,890
2009-03-31 04:13:48.515000+00:00,0.0027563523,106.03687302485,90,939
2009-12-27 14:31:38.333000+00:00,0.011993253,136.39659464129,0,728
2009-12-27 14:31:55.333000+00:00,0.014841881,136.39707649618,90,728
2007-03-26 09:05:05.488000+00:00,0.001829717,52.068147822178,0,939
2009-12-27 14:33:18.490000+00:00,0.016514774,136.39943328103,0,752
2007-03-26 09:07:00.491000+00:00,0.0003658974,52.065137216791,0,890
2009-12-27 14:33:51.680000+00:00,0.019203348,136.40037381888,90,752
2007-03-26 09:08:24.499000+00:00,0.00085747219,52.062942415483,90,890
2010-01-28 12:38:34.426000+00:00,0.018751098,134.96842716099,0,939
2007-03-26 09:09:13.602000+00:00,0.00083704299,52.061661245934,0,752
2010-01-28 12:40:08.426000+00:00,0.022627844,134.96662575797,90,939
2010-01-28 12:43:05.432000+00:00,0.014056602,134.96316471618,90,890
2009-08-25 21:33:25.807000+00:00,0.14233527,13.880499243387,90,939
2010-01-28 12:43:37.432000+00:00,0.0098550208,134.96252933149,0,890
2009-08-25 21:31:03.808000+00:00,0.13660161,13.878683469771,0,939
2010-01-28 12:43:58.686000+00:00,0.012557254,134.96210566933,0,728
2010-01-28 12:44:15.686000+00:00,0.016482383,134.96176585512,90,728
2010-01-28 12:45:38.843000,0.015745506,134.96009144311,0,752
2010-05-19 17:47:37.910000+00:00,0.019690936,145.0892326753,0,939
2010-05-19 17:49:11.909000+00:00,0.021783218,145.09422623378,90,939
2010-01-28 12:46:12.033000,0.019209448,134.95941747816,90,752
2004-05-26 02:58:00.572000+00:00,0.0045034648,66.748639939007,IR,938
2010-05-19 17:52:36.820000,0.011399903,145.1051612404,90,890
2010-05-19 17:53:08.819000+00:00,0.010600801,145.10687504372,0,890
2010-05-19 17:53:29.327000+00:00,0.0094387708,145.10797429865,0,728
2010-05-19 17:53:46.327000+00:00,0.010730007,145.10888604681,90,728
2010-06-20 15:42:43.844000+00:00,0.015730724,149.12683261509,90,890
2010-06-20 15:43:15.844000+00:00,0.014774073,149.12767322427,0,890
2010-06-20 15:38:02.234000+00:00,0.024301456,149.11942748897,0,939
2010-06-20 15:39:36.233000+00:00,0.026755171,149.12190077519,90,939
2010-06-20 15:43:35.751000+00:00,0.010015205,149.12819607604,0,728
2010-06-20 15:43:52.751000+00:00,0.010506519,149.1286425243,90,728
2010-06-20 15:45:15.914000+00:00,0.012900859,149.13082583847,0,752
2010-06-20 15:45:48.974000+00:00,0.013809906,149.13169346405,90,752
2011-05-09 06:40:51.382000+00:00,0.1057939,46.99659740314,90,752
2011-05-09 06:41:08.490000+00:00,0.16036525,46.997638838702,0,752
2011-05-09 06:41:51.993000+00:00,0.17135486,47.000282257459,0,939
2004-05-22 05:32:59.763000,0.0029278062,70.248586208106,IR,938
2004-05-26 05:31:37.524000+00:00,0.0043681934,66.616125086136,IR,928
2011-05-09 06:42:47.993000+00:00,0.11192388,47.00367496282,90,939
2014-01-01 14:36:26.736000+00:00,0.018109947,59.503393976317,0,752
2014-01-01 14:36:43.736000+00:00,0.0098714465,59.502113749957,90,752
2014-01-01 14:39:51.247000+00:00,0.020993395,59.487868231903,0,939
2014-01-01 14:40:47.246000+00:00,0.011242143,59.483569185335,90,939
2004-05-26 03:00:05.575000+00:00,0.005876028,66.746840446413,IR,938
2004-05-25 10:34:36.968000+00:00,0.002517164,67.595099301279,IR,928
2004-05-22 05:35:04.766000+00:00,0.0023020722,70.248277299818,IR,938
2004-05-22 08:05:04.707000+00:00,0.0024529691,70.223404959308,IR,938
2004-05-26 05:41:26.563000+00:00,0.00088604435,66.607670253999,IR,750
2004-05-26 03:01:37.583000+00:00,0.0025721269,66.745515969173,IR,928
2004-05-22 08:16:25.754000+00:00,0.00062548812,70.221312309526,IR,750
2004-05-25 10:44:26.008000+00:00,0.027732214,67.586762279178,IR,750
2004-05-22 05:36:36.765000+00:00,0.00024066151,70.248049309474,IR,928
2004-05-26 03:11:26.622000+00:00,0.0017102881,66.737037281685,IR,750
2004-05-27 07:23:38.902000+00:00,0.0017311973,65.336708979857,IR,938
2004-05-22 10:31:38.642000+00:00,0.0086022625,70.19412259718,IR,938
2004-05-22 05:46:25.761000+00:00,0.00090540189,70.246576779149,IR,750
2004-05-25 12:59:38.896000+00:00,0.015815467,67.471554784705,IR,938
2004-05-26 05:26:39.510000+00:00,0.011596373,66.620403397836,IR,938
2004-05-27 07:24:59.905000+00:00,0.0024737858,65.335674663362,IR,938
2004-05-22 08:01:38.701000+00:00,0.003280883,70.224032138772,IR,938
2004-05-09 05:17:49.576000+00:00,0.0033551166,67.472917424396,IR,928
2004-05-22 10:32:59.645000,0.0063577211,70.193830167273,IR,938
2004-05-25 13:00:59.899000+00:00,0.033486135,67.470401157945,IR,938
2004-05-27 07:27:04.908000+00:00,0.0023812889,65.334078881298,IR,938
2004-05-26 05:28:00.514000+00:00,0.018385144,66.619240449821,IR,938
2004-05-22 10:36:36.656000+00:00,0.0006570291,70.19304469936,IR,928
2004-04-22 06:43:29.601000+00:00,0.0016882253,67.582233250886,IR,938
2004-05-25 13:03:04.902000+00:00,0.016292864,67.468620772343,IR,938
2004-05-22 08:02:59.704000+00:00,0.0019592568,70.223785849692,IR,938
2004-05-27 07:28:36.916000+00:00,0.00024485873,65.332904594659,IR,928
2004-04-22 07:06:49.100000+00:00,0.00025663158,67.573052626979,IR,928
2004-05-26 05:30:05.517000+00:00,0.028797954,66.617445893338,IR,938
2004-05-22 10:35:04.648000+00:00,0.0040568197,70.193378082543,IR,938
2004-05-25 13:14:25.949000+00:00,0.018206678,67.458918244443,IR,750
2005-05-05 17:24:25.306000+00:00,9.892771e-05,136.71118715823,60,343
2004-05-27 07:38:25.955000+00:00,0.00049164135,65.325392459969,IR,750
2004-05-09 05:40:30.060000+00:00,0.025177537,67.459308464036,IR,938
2004-05-22 10:46:25.695000+00:00,0.0012829633,70.19089775639,IR,750
2004-05-25 13:04:36.910000+00:00,0.011669991,67.467310232786,IR,928
2004-05-27 09:53:38.843000+00:00,0.0017257459,65.222954091947,IR,938
2005-05-05 17:25:50.314000+00:00,-2.991919e-06,136.69140203902,0,343
2004-05-09 06:03:49.558000+00:00,0.0011899261,67.445288291411,IR,928
2004-05-22 13:01:38.583000+00:00,0.002314053,70.159118167406,IR,938
2004-05-26 02:56:39.569000+00:00,0.0040542115,66.749806052523,IR,938
2004-05-27 09:54:59.847000+00:00,0.0019400291,65.221941169141,IR,938
2004-05-22 05:31:38.759000+00:00,0.0033150932,70.248785849261,IR,938
2005-05-05 17:27:08.317000+00:00,0.00015357934,136.67325570652,0,441
2004-05-22 13:05:04.590000+00:00,0.0044662752,70.158257809604,IR,938
2004-05-27 09:57:04.850000+00:00,0.0012839887,65.220378448213,IR,938
2005-05-05 17:28:22.316000+00:00,0.00011372248,136.65604828779,60,441
2004-05-22 13:02:59.587000+00:00,0.0087573305,70.158780180275,IR,938
2004-05-27 09:58:36.857000+00:00,0.00027577922,65.21922852978,IR,928
2005-05-05 17:29:34.316000+00:00,0.00023671507,136.63931265511,120,441
2004-05-22 13:06:36.597000+00:00,0.00050166849,70.157872705491,IR,928
2004-05-27 10:08:25.896000+00:00,0.00055607682,65.211872746741,IR,750
2004-05-22 13:16:25.636000+00:00,0.0053288448,70.155394789436,IR,750
2005-05-05 17:30:17.910000+00:00,8.4981475e-05,136.62918302294,120,569
2004-05-23 03:06:39.253000+00:00,0.00098984328,69.870472191621,IR,938
2005-05-05 17:30:50.910000+00:00,0.000119079,136.62151671314,60,569
