'ISSNA' p5      'P120'  'BL2'       2    ON     325     SLOPE.SLP232
'ISSNA' p5      'P120'  'CB1'       2    ON     329     SLOPE.SLP236
'ISSNA' p5      'P120'  'CB2'       2    ON     327     SLOPE.SLP234
'ISSNA' p5      'P120'  'CL2'       2    ON     387     SLOPE.SLP118
'ISSNA' p5      'P120'  'GRN'       2    ON     324     SLOPE.SLP231
'ISSNA' p5      'P120'  'IR1'       2    ON     330     SLOPE.SLP237
'ISSNA' p5      'P120'  'MT1'       2    ON     328     SLOPE.SLP235
'ISSNA' p5      'P120'  'MT2'       2    ON     326     SLOPE.SLP233
'ISSNA' p5      'P120'  'UV3'       2    ON     404     SLOPE1.SLP10
'ISSNA' p5      'P60'   'BL2'       2    ON     332     SLOPE.SLP239
'ISSNA' p5      'P60'   'CB1'       2    ON     336     SLOPE.SLP243
'ISSNA' p5      'P60'   'CB2'       2    ON     334     SLOPE.SLP241
'ISSNA' p5      'P60'   'CL2'       2    ON     388     SLOPE.SLP119
'ISSNA' p5      'P60'   'GRN'       2    ON     331     SLOPE.SLP238
'ISSNA' p5      'P60'   'IR1'       2    ON     337     SLOPE.SLP244
'ISSNA' p5      'P60'   'MT1'       2    ON     335     SLOPE.SLP242
'ISSNA' p5      'P60'   'MT2'       2    ON     333     SLOPE.SLP240
'ISSNA' p5      'P60'   'UV3'       2    ON     403     SLOPE1.SLP11
'ISSNA' p5      'RED'   'CB1'       2    ON     395     SLOPE.SLP126
'ISSNA' p5      'RED'   'CL2'       2    ON     384     SLOPE1.SLP1
'ISSNA' p5      'RED'   'GRN'       2    ON     293     SLOPE.SLP214
'ISSNA' p5      'RED'   'IR1'       2    ON     396     SLOPE.SLP127
'ISSNA' p5      'RED'   'MT1'       2    ON     394     SLOPE.SLP125
'ISSNA' p5      'UV1'   'CL2'       2    ON     401     SLOPE1.SLP8
'ISSNA' p5      'UV2'   'CL2'       2    ON     399     SLOPE1.SLP4
'ISSWA' p5      'CB2'   'CL2'       2    OFF    525     SLOPE.SLP87
'ISSWA' p5      'CB3'   'CL2'       2    OFF    523     SLOPE1.SLP20
'ISSWA' p5      'CB3'   'IRP0'      2    OFF    535     SLOPE1.SLP14
'ISSWA' p5      'CB3'   'IRP90'     2    OFF    547     SLOPE1.SLP9
'ISSWA' p5      'CL1'   'BL1'       2    OFF    509     SLOPE.SLP77
'ISSWA' p5      'CL1'   'CL2'       2    OFF    563     SLOPE.SLP106
'ISSWA' p5      'CL1'   'GRN'       2    OFF    508     SLOPE.SLP76
'ISSWA' p5      'CL1'   'HAL'       2    OFF    511     SLOPE1.SLP5
'ISSWA' p5      'CL1'   'IR1'       2    OFF    513     SLOPE.SLP81
'ISSWA' p5      'CL1'   'IRP90'     2    OFF    512     SLOPE.SLP80
'ISSWA' p5      'CL1'   'RED'       2    OFF    507     SLOPE1.SLP2
'ISSWA' p5      'CL1'   'VIO'       2    OFF    510     SLOPE1.SLP7
'ISSWA' p5      'IR2'   'CL2'       2    OFF    527     SLOPE.SLP89
'ISSWA' p5      'IR2'   'IR1'       2    OFF    556     SLOPE.SLP104
'ISSWA' p5      'IR2'   'IRP0'      2    OFF    537     SLOPE.SLP96
'ISSWA' p5      'IR2'   'IRP90'     2    OFF    549     SLOPE.SLP102
'ISSWA' p5      'IR3'   'CL2'       2    OFF    520     SLOPE.SLP82
'ISSWA' p5      'IR3'   'IRP0'      2    OFF    532     SLOPE.SLP90
'ISSWA' p5      'IR3'   'IRP90'     2    OFF    544     SLOPE.SLP97
'ISSWA' p5      'IR4'   'CL2'       2    OFF    521     SLOPE1.SLP16
'ISSWA' p5      'IR4'   'IRP0'      2    OFF    533     SLOPE.SLP91
'ISSWA' p5      'IR4'   'IRP90'     2    OFF    545     SLOPE.SLP98
'ISSWA' p5      'IR5'   'CL2'       2    OFF    522     SLOPE1.SLP18
'ISSWA' p5      'IR5'   'IRP0'      2    OFF    534     SLOPE.SLP93
'ISSWA' p5      'IR5'   'IRP90'     2    OFF    546     SLOPE.SLP99
'ISSWA' p5      'MT2'   'CL2'       2    OFF    526     SLOPE.SLP88
'ISSWA' p5      'MT2'   'IR1'       2    OFF    557     SLOPE.SLP105
'ISSWA' p5      'MT3'   'CL2'       2    OFF    524     SLOPE1.SLP22
'ISSWA' p5      'MT3'   'IRP0'      2    OFF    536     SLOPE.SLP95
'ISSWA' p5      'MT3'   'IRP90'     2    OFF    548     SLOPE.SLP101
