PDS_VERSION_ID         = PDS3
RECORD_TYPE            = STREAM
OBJECT                 = TEXT
  PUBLICATION_DATE     = 2016-09-15
  INTERCHANGE_FORMAT   = ASCII
  NOTE                 = "Database matching slope files to camera parameters."
END_OBJECT             = TEXT
END

Columns are, from left to right: camera, optics temperature (-10, +5, or +25
degrees C), filter 1, filter 2, gain state, antiblooming mode, file number
(not used), slope file name.

\begindata
'ISSWA' p5      'IR4'   'CL2'       2     OFF    521     SLOPE083.IMG
'ISSWA' p5      'IR4'   'IRP0'      2     OFF    533     SLOPE091.IMG
'ISSWA' p5      'IR4'   'IRP90'     2     OFF    545     SLOPE098.IMG
'ISSWA' p5      'IR5'   'CL2'       2     OFF    522     SLOPE084.IMG
'ISSWA' p5      'IR5'   'IRP0'      2     OFF    534     SLOPE093.IMG
'ISSWA' p5      'IR5'   'IRP90'     2     OFF    546     SLOPE099.IMG
'ISSWA' p5      'MT2'   'CL2'       2     OFF    526     SLOPE088.IMG
'ISSWA' p5      'MT2'   'IR1'       2     OFF    557     SLOPE105.IMG
'ISSWA' p5      'MT3'   'CL2'       2     OFF    524     SLOPE086.IMG
'ISSWA' p5      'MT3'   'IRP0'      2     OFF    536     SLOPE095.IMG
'ISSWA' p5      'MT3'   'IRP90'     2     OFF    548     SLOPE101.IMG
'ISSWA' p5      'CB2'   'IRP0'      2     OFF    525     SLOPE087.IMG
'ISSWA' p5      'CB2'   'IRP90'     2     OFF    525     SLOPE087.IMG
'ISSWA' p5      'MT2'   'IRP0'      2     OFF    526     SLOPE088.IMG
'ISSWA' p5      'MT2'   'IRP90'     2     OFF    526     SLOPE088.IMG
